year,municipio,geoid,total_population,total_population_moe,total_population_16plus,total_population_16plus_moe,unemployment_rate_pct,labor_force_participation_pct,median_income_nominal,median_income_real,cpi,total_housing_units,pct_no_vehicle,pct_below_poverty,pct_no_hs_diploma,pct_aged_65_plus,pct_aged_17_under,pct_disability,pct_single_parent,pct_lim_english,pct_multi_unit,pct_mobile_homes,pct_crowding,pct_group_quarters
2018,Fajardo Municipio,72053,32001.0,0.0,26123.0,110.0,28.4,52.5,19068.0,24450.68,251.1,18582.0,16.5,44.4,8.5,20.8,20.9,23.4,4.56,94.9,11.0,0.2,3.6,0.61
2018,Florida Municipio,72054,11910.0,0.0,9737.0,79.0,17.2,40.1,20315.0,26049.69,251.1,4948.0,10.4,52.3,12.3,17.0,21.6,19.3,8.74,97.4,1.2,0.0,2.6,0.13
2018,Guayama Municipio,72057,41706.0,0.0,34133.0,210.0,7.8,30.4,16374.0,20996.19,251.1,18535.0,17.5,51.8,18.2,16.7,21.3,24.9,3.43,95.5,1.6,0.6,1.0,5.45
2018,Guayanilla Municipio,72059,19008.0,0.0,15401.0,90.0,22.7,39.3,16922.0,21698.89,251.1,8265.0,13.4,55.6,12.0,19.1,21.6,15.6,4.39,95.3,1.9,0.2,1.8,0.4
2018,Guaynabo Municipio,72061,88663.0,0.0,75021.0,201.0,10.3,52.9,33937.0,43517.02,251.1,39923.0,11.4,26.6,5.5,20.5,17.5,22.8,3.11,94.0,19.299999999999997,0.2,1.3,0.67
2018,Gurabo Municipio,72063,46894.0,0.0,37978.0,227.0,16.4,56.7,33661.0,43163.11,251.1,17323.0,13.3,29.3,9.4,14.7,21.5,23.0,4.67,94.5,2.1,0.0,2.1,0.71
2018,Guánica Municipio,72055,16783.0,0.0,13699.0,83.0,30.1,35.9,13242.0,16980.06,251.1,9340.0,16.4,63.8,10.7,22.2,20.8,34.2,3.62,92.6,1.7999999999999998,0.1,1.8,0.49
2018,Hatillo Municipio,72065,40390.0,0.0,33471.0,139.0,7.0,38.9,17201.0,22056.64,251.1,16902.0,12.7,46.5,6.6,18.7,19.7,9.2,0.94,96.4,1.1,0.0,0.8,0.25
2018,Hormigueros Municipio,72067,16180.0,0.0,13665.0,63.0,23.1,45.6,19394.0,24868.7,251.1,7658.0,17.3,40.8,8.6,26.1,17.9,29.7,0.85,92.8,4.7,0.0,2.5,0.83
2018,Humacao Municipio,72069,53466.0,0.0,44297.0,199.0,13.6,38.6,19880.0,25491.9,251.1,26675.0,12.2,44.5,9.3,20.0,19.9,10.0,3.83,95.2,9.8,0.2,3.4,0.81
2018,Isabela Municipio,72071,42420.0,0.0,35266.0,149.0,18.4,37.5,16748.0,21475.77,251.1,20391.0,13.4,54.9,12.3,18.7,19.7,26.5,2.96,95.1,2.8,0.3,1.2,0.76
2018,Jayuya Municipio,72073,14906.0,0.0,12001.0,88.0,22.2,35.6,15424.0,19778.02,251.1,6210.0,18.0,60.4,15.1,15.4,22.8,21.7,5.82,94.1,2.4,0.3,0.8,1.74
2018,Juana Díaz Municipio,72075,46960.0,0.0,37780.0,142.0,22.0,50.2,20845.0,26729.3,251.1,18696.0,13.1,46.5,8.6,16.3,22.7,20.4,4.79,96.8,1.8,0.0,1.9,1.1
2018,Juncos Municipio,72077,39128.0,0.0,31845.0,153.0,27.0,48.1,18969.0,24323.73,251.1,15584.0,12.5,50.5,5.5,14.9,22.3,22.0,3.51,98.3,3.3000000000000003,0.0,4.6,0.52
2018,Lajas Municipio,72079,23315.0,0.0,19541.0,130.0,21.2,29.9,13747.0,17627.62,251.1,12249.0,14.0,61.5,10.4,22.7,18.9,21.7,2.93,94.3,2.0,2.6,3.1,0.18
2018,Lares Municipio,72081,26451.0,0.0,21950.0,88.0,28.5,41.1,14540.0,18644.47,251.1,12234.0,14.3,55.3,16.4,19.2,19.9,17.8,3.53,97.5,1.1,0.6,1.0,0.98
2018,Las Marías Municipio,72083,8599.0,0.0,6954.0,63.0,3.2,31.9,13435.0,17227.55,251.1,3883.0,15.0,57.1,19.9,18.9,21.2,7.7,3.48,96.9,0.5,0.0,4.9,1.07
2018,Las Piedras Municipio,72085,37768.0,0.0,30899.0,116.0,18.3,41.6,21792.0,27943.63,251.1,15528.0,10.5,43.2,11.9,16.4,21.2,12.2,5.99,97.7,1.2,0.0,4.5,0.14
2018,Loíza Municipio,72087,26463.0,0.0,21400.0,105.0,27.0,48.0,17402.0,22314.38,251.1,11563.0,23.7,50.8,9.0,15.9,21.9,19.8,3.79,95.3,4.4,0.1,5.7,0.31
2018,Luquillo Municipio,72089,18547.0,0.0,15290.0,84.0,25.2,49.3,20829.0,26708.79,251.1,10476.0,14.0,45.1,9.7,20.1,20.6,25.9,2.39,94.4,15.8,0.0,3.3,0.75
2018,Manatí Municipio,72091,39692.0,0.0,32527.0,137.0,17.2,40.8,19459.0,24952.05,251.1,18639.0,18.5,45.8,6.2,19.8,21.0,19.3,3.56,95.9,3.1,0.3,5.9,0.56
2018,Maricao Municipio,72093,6202.0,218.0,5130.0,176.0,12.5,29.4,13262.0,17005.71,251.1,2591.0,16.8,64.2,13.5,18.3,19.7,8.4,4.04,97.0,0.7,0.3,6.3,0.24
2018,Maunabo Municipio,72095,11023.0,0.0,9142.0,58.0,27.0,33.4,19788.0,25373.92,251.1,5329.0,18.7,48.7,3.1,20.6,19.9,12.1,2.52,96.6,1.7000000000000002,0.0,6.9,0.05
2018,Mayagüez Municipio,72097,77255.0,0.0,65310.0,171.0,26.8,39.4,14120.0,18105.91,251.1,40916.0,20.8,53.2,9.0,22.4,18.0,27.2,2.69,93.0,16.8,0.1,1.8,1.52
2018,Moca Municipio,72099,36872.0,0.0,29994.0,141.0,26.5,40.9,14155.0,18150.79,251.1,16030.0,13.9,57.2,10.6,16.1,21.6,21.2,2.89,95.8,1.3,0.5,2.1,0.68
2018,Morovis Municipio,72101,31320.0,0.0,25338.0,172.0,20.8,42.8,20589.0,26401.04,251.1,11634.0,14.0,45.5,11.1,14.6,22.2,21.9,4.26,96.6,2.7,0.2,1.5,0.19
2018,Naguabo Municipio,72103,26266.0,0.0,21159.0,111.0,10.3,37.1,19356.0,24819.98,251.1,11582.0,15.6,49.6,6.8,16.8,23.0,9.2,3.74,98.9,4.1,0.0,3.7,0.17
2018,Naranjito Municipio,72105,28557.0,0.0,23292.0,129.0,24.1,42.3,19332.0,24789.2,251.1,10455.0,16.0,45.9,7.8,17.5,21.0,30.1,3.97,94.8,0.4,0.3,1.7,0.3
2018,Orocovis Municipio,72107,21407.0,0.0,17442.0,77.0,34.1,38.4,13319.0,17078.8,251.1,8580.0,18.5,57.5,15.1,15.6,22.1,31.5,3.85,94.9,0.8,0.2,3.0,0.66
2018,Patillas Municipio,72109,17334.0,0.0,14326.0,109.0,19.2,34.9,15761.0,20210.15,251.1,8844.0,18.9,53.3,7.0,20.0,19.5,11.0,3.37,97.7,2.6,0.2,2.6,0.0
2018,Peñuelas Municipio,72111,20984.0,0.0,16637.0,103.0,23.9,40.2,17592.0,22558.02,251.1,8678.0,15.3,56.5,14.9,15.2,23.7,15.7,3.91,96.2,0.2,0.1,3.3,0.09
2018,Ponce Municipio,72113,143926.0,0.0,117870.0,264.0,14.2,37.8,17173.0,22020.74,251.1,66038.0,20.3,50.9,8.1,20.0,20.9,17.5,3.36,93.1,12.0,0.2,2.1,2.47
2018,Quebradillas Municipio,72115,24036.0,0.0,19760.0,131.0,11.8,39.0,16630.0,21324.46,251.1,10399.0,14.6,52.0,16.2,18.7,20.6,20.9,0.3,96.9,2.1,0.4,0.7,0.1
2018,Rincón Municipio,72117,14269.0,0.0,12026.0,91.0,9.9,42.1,21591.0,27685.89,251.1,9453.0,14.4,42.2,2.2,23.2,18.3,27.1,3.2,95.5,11.8,0.3,0.4,0.18
2018,Río Grande Municipio,72119,50550.0,0.0,41955.0,155.0,23.3,51.6,22509.0,28863.03,251.1,22935.0,14.1,38.8,8.4,18.6,20.1,23.7,3.79,95.4,4.8,0.4,3.9,1.54
2018,Sabana Grande Municipio,72121,23054.0,0.0,19044.0,105.0,17.4,36.3,16846.0,21601.43,251.1,10839.0,15.6,47.2,8.9,21.4,20.5,32.9,3.51,91.1,1.6,0.4,2.0,0.75
2018,Salinas Municipio,72123,28633.0,0.0,23065.0,120.0,8.5,37.9,16887.0,21654.01,251.1,13540.0,15.2,53.8,13.1,18.0,22.7,20.6,5.79,96.2,2.7,0.3,2.3,0.35
2018,San Germán Municipio,72125,32114.0,0.0,26709.0,115.0,7.6,33.5,15619.0,20028.06,251.1,15682.0,18.9,52.2,11.8,23.0,19.6,11.0,3.82,94.5,3.4,0.0,3.2,2.18
2018,San Juan Municipio,72127,344606.0,0.0,288699.0,373.0,15.4,51.6,22146.0,28397.56,251.1,191471.0,25.8,41.8,11.4,21.1,18.8,19.4,2.47,92.8,28.7,0.1,1.3,2.09
2018,San Lorenzo Municipio,72129,37873.0,0.0,31129.0,154.0,9.3,40.2,18821.0,24133.95,251.1,16265.0,17.8,45.0,8.0,17.3,20.0,18.4,3.9,96.4,1.2,0.3,2.8,0.25
2018,San Sebastián Municipio,72131,37964.0,0.0,31318.0,143.0,25.9,37.1,14812.0,18993.26,251.1,17847.0,16.0,54.4,9.7,21.6,20.1,22.0,2.91,97.0,1.8,0.5,1.3,0.53
2018,Santa Isabel Municipio,72133,22066.0,0.0,17672.0,116.0,8.4,47.4,17640.0,22619.57,251.1,9282.0,13.4,47.1,13.0,15.3,23.3,23.3,5.63,96.4,2.7,0.4,1.2,0.03
2018,Toa Alta Municipio,72135,73405.0,0.0,59877.0,177.0,12.1,51.4,28863.0,37010.69,251.1,25976.0,8.0,29.0,6.4,13.0,22.0,16.7,3.36,95.0,2.2,0.8,2.2,0.4
2018,Toa Baja Municipio,72137,79726.0,0.0,65614.0,222.0,17.5,52.1,24899.0,31927.7,251.1,34681.0,12.5,36.2,10.0,18.0,20.7,20.4,3.58,93.2,2.6999999999999997,0.3,2.7,0.44
2018,Trujillo Alto Municipio,72139,67780.0,0.0,55696.0,157.0,6.7,52.3,31193.0,39998.43,251.1,29351.0,11.7,31.0,8.2,17.5,20.7,17.6,2.64,95.5,12.3,0.3,4.0,1.12
2018,Utuado Municipio,72141,29402.0,0.0,24206.0,106.0,29.4,38.3,16533.0,21200.08,251.1,13328.0,16.0,52.0,10.7,20.0,20.5,18.1,3.37,95.5,0.7,0.3,0.5,0.32
2018,Vega Alta Municipio,72143,37724.0,0.0,30407.0,156.0,20.4,40.5,18895.0,24228.84,251.1,15992.0,15.5,47.7,13.1,17.0,22.1,17.9,2.34,96.3,4.3,0.7,2.6,2.07
2018,Vega Baja Municipio,72145,53371.0,0.0,43815.0,195.0,18.8,40.2,19096.0,24486.58,251.1,24596.0,15.9,45.3,13.7,18.7,20.6,22.5,4.4,94.0,1.3,0.5,1.9,0.58
2018,Vieques Municipio,72147,8771.0,0.0,7042.0,63.0,14.9,41.5,15539.0,19925.48,251.1,4934.0,25.0,41.3,16.8,20.8,20.4,6.8,1.5,89.2,0.0,0.5,5.5,0.0
2018,Villalba Municipio,72149,22993.0,0.0,18663.0,95.0,22.8,46.1,19855.0,25459.84,251.1,9089.0,12.2,48.2,7.5,15.9,22.5,24.9,4.71,95.7,3.5,0.1,3.5,0.57
2018,Yabucoa Municipio,72151,34149.0,0.0,28146.0,132.0,25.9,38.7,16013.0,20533.29,251.1,14736.0,17.2,53.5,7.6,18.6,20.3,13.6,6.14,95.4,0.7,0.0,2.2,0.21
2018,Yauco Municipio,72153,36439.0,0.0,30226.0,114.0,19.9,36.9,14954.0,19175.34,251.1,17427.0,15.5,48.4,7.9,20.3,19.8,28.6,2.42,92.0,1.5,0.1,1.5,0.69
2019,Adjuntas Municipio,72001,17891.0,0.0,14696.0,67.0,34.1,39.8,14012.0,17647.43,255.65,7586.0,16.1,62.0,16.4,18.6,20.6,19.4,2.18,94.8,2.2,0.5,1.2,0.42
2019,Aguada Municipio,72003,37954.0,0.0,31861.0,169.0,11.2,39.8,16738.0,21080.7,255.65,17704.0,13.6,49.6,7.2,18.2,18.3,27.6,3.28,95.6,0.6000000000000001,0.0,1.7,0.22
2019,Aguadilla Municipio,72005,52803.0,0.0,43916.0,161.0,20.8,39.8,16269.0,20490.01,255.65,27278.0,18.0,51.5,12.1,20.9,19.6,23.5,3.02,95.6,9.600000000000001,0.1,1.2,2.84
2019,Aguas Buenas Municipio,72007,25748.0,0.0,21441.0,115.0,12.7,42.4,19279.0,24280.96,255.65,10698.0,18.2,46.6,4.6,18.9,19.7,31.7,3.4,95.6,1.0,0.4,1.9,0.74
2019,Aibonito Municipio,72009,22988.0,0.0,19053.0,114.0,5.1,38.6,20521.0,25845.2,255.65,9913.0,14.0,43.6,4.2,19.9,19.3,26.8,4.43,95.3,1.2000000000000002,0.3,3.1,0.11
2019,Arecibo Municipio,72013,85390.0,0.0,71757.0,180.0,17.9,39.2,18647.0,23484.99,255.65,41312.0,15.6,47.4,8.4,21.0,18.8,20.8,2.61,95.1,4.300000000000001,0.1,1.6,1.39
2019,Arroyo Municipio,72015,17805.0,0.0,14474.0,109.0,13.8,28.3,17570.0,22128.56,255.65,8364.0,14.3,59.2,7.0,18.7,21.8,23.0,2.64,94.8,1.6,0.5,3.2,0.11
2019,Añasco Municipio,72011,26934.0,0.0,22737.0,90.0,10.9,41.6,19919.0,25087.01,255.65,12530.0,12.8,46.0,9.0,19.9,18.6,25.1,3.68,96.6,1.6,0.2,1.0,0.48
2019,Barceloneta Municipio,72017,24079.0,0.0,19716.0,110.0,19.8,41.1,17154.0,21604.63,255.65,10042.0,10.5,48.6,7.0,18.9,20.4,17.7,1.92,96.4,0.5,0.0,2.2,0.06
2019,Barranquitas Municipio,72019,28393.0,0.0,22850.0,114.0,18.1,37.1,17036.0,21456.01,255.65,10753.0,14.0,55.9,6.1,15.1,22.6,24.1,4.92,94.5,1.4,0.7,3.8,1.34
2019,Bayamón Municipio,72021,178192.0,0.0,150390.0,255.0,12.7,49.6,26420.0,33274.71,255.65,83204.0,13.2,34.6,9.7,21.0,18.3,27.3,2.29,93.4,8.3,0.4,1.5,3.32
2019,Cabo Rojo Municipio,72023,48487.0,0.0,40754.0,185.0,14.8,36.5,16708.0,21042.91,255.65,29578.0,13.6,51.1,9.1,22.5,18.5,15.7,4.78,96.5,5.800000000000001,4.4,3.5,0.3
2019,Caguas Municipio,72025,128937.0,0.0,107451.0,225.0,13.2,49.5,25136.0,31657.57,255.65,57542.0,15.9,37.7,7.1,19.6,19.4,23.7,2.88,93.7,5.5,0.1,2.1,0.86
2019,Camuy Municipio,72027,31598.0,0.0,26341.0,125.0,12.6,38.5,17000.0,21410.67,255.65,14148.0,11.6,50.0,3.6,19.2,19.0,18.5,1.88,94.7,0.8999999999999999,0.3,1.2,0.36
2019,Canóvanas Municipio,72029,45588.0,0.0,37010.0,124.0,23.5,51.6,21267.0,26784.75,255.65,17694.0,12.7,42.1,8.1,16.4,21.1,18.8,4.17,96.3,1.8,0.1,4.3,0.27
2019,Carolina Municipio,72031,153779.0,0.0,128919.0,238.0,14.8,53.3,29059.0,36598.4,255.65,77009.0,13.0,30.9,7.0,21.7,18.6,22.0,3.36,90.5,21.7,0.3,1.6,0.48
2019,Cataño Municipio,72033,24271.0,0.0,19927.0,106.0,21.0,48.7,17448.0,21974.91,255.65,10763.0,26.2,48.6,10.2,19.0,20.4,22.3,3.37,94.7,11.399999999999999,0.2,2.5,0.02
2019,Cayey Municipio,72035,43785.0,0.0,36546.0,142.0,9.3,40.3,22518.0,28360.33,255.65,20010.0,16.5,40.9,8.2,19.9,19.0,32.5,2.55,96.3,2.8,0.4,1.8,0.32
2019,Ceiba Municipio,72037,11515.0,0.0,9591.0,63.0,12.7,41.4,18309.0,23059.3,255.65,7404.0,18.0,41.5,6.7,22.8,18.9,9.6,4.64,96.6,3.6,0.5,3.4,0.16
2019,Ciales Municipio,72039,16513.0,0.0,13641.0,77.0,19.6,33.8,16867.0,21243.17,255.65,7267.0,16.9,55.1,19.1,19.3,20.1,29.3,4.73,95.2,2.8,0.1,3.5,0.09
2019,Cidra Municipio,72041,39607.0,0.0,32576.0,169.0,15.1,43.3,19726.0,24843.94,255.65,15834.0,14.5,44.7,6.0,16.8,20.3,29.8,4.09,97.0,0.2,0.2,1.1,0.43
2019,Coamo Municipio,72043,38906.0,0.0,32061.0,131.0,6.1,38.5,19692.0,24801.12,255.65,16204.0,14.0,46.0,8.4,17.2,20.3,26.8,5.88,95.9,2.2,0.1,2.2,0.28
2019,Comerío Municipio,72045,19224.0,0.0,15774.0,104.0,23.8,40.6,13733.0,17296.05,255.65,7328.0,22.1,58.7,6.4,17.5,20.5,26.6,3.59,92.6,2.4,0.0,1.3,0.06
2019,Corozal Municipio,72047,33500.0,0.0,27368.0,138.0,32.0,42.7,15140.0,19068.09,255.65,12836.0,15.7,56.0,8.1,17.5,21.2,26.1,3.94,95.8,0.3,0.7,2.0,0.99
2019,Culebra Municipio,72049,1311.0,240.0,1090.0,192.0,3.1,56.0,23333.0,29386.78,255.65,1528.0,24.1,36.0,13.6,23.3,19.5,11.7,1.45,92.7,4.0,1.9,10.4,0.0
2019,Dorado Municipio,72051,36803.0,0.0,29929.0,205.0,19.1,49.9,30732.0,38705.46,255.65,15847.0,11.5,32.7,11.2,16.9,21.8,16.3,3.63,94.3,1.0,0.7,3.6,0.12
2019,Fajardo Municipio,72053,31111.0,0.0,25569.0,118.0,26.2,53.3,19430.0,24471.14,255.65,18437.0,15.0,43.7,7.7,21.5,20.1,22.7,4.53,95.9,10.2,0.1,2.5,0.53
2019,Florida Municipio,72054,11697.0,0.0,9610.0,87.0,17.9,43.9,20442.0,25745.71,255.65,4963.0,11.0,50.5,12.3,17.6,20.9,20.4,5.78,97.8,1.5,0.0,2.0,0.11
2019,Guayama Municipio,72057,40889.0,0.0,33621.0,183.0,7.8,31.8,17261.0,21739.39,255.65,18264.0,16.6,50.2,15.7,17.4,20.5,25.3,3.52,94.6,1.6,0.8,1.6,5.51
2019,Guayanilla Municipio,72059,18514.0,0.0,15049.0,84.0,21.7,40.4,17379.0,21888.01,255.65,8233.0,12.7,54.8,9.0,20.0,20.9,13.3,5.12,95.9,1.3,0.3,2.5,0.45
2019,Guaynabo Municipio,72061,86937.0,0.0,74026.0,207.0,9.5,53.0,35928.0,45249.57,255.65,40073.0,11.5,25.3,5.5,21.4,16.8,23.6,3.13,94.2,20.0,0.1,1.3,0.71
2019,Gurabo Municipio,72063,46910.0,0.0,38388.0,233.0,16.9,56.6,35018.0,44103.47,255.65,17209.0,13.0,30.7,9.1,15.4,20.6,21.9,4.73,94.8,2.2,0.0,2.4,0.72
2019,Guánica Municipio,72055,16293.0,0.0,13376.0,79.0,29.6,34.7,12995.0,16366.57,255.65,9358.0,14.4,63.4,11.1,23.1,20.3,37.5,4.03,94.3,1.2,0.1,1.8,0.5
2019,Hatillo Municipio,72065,39950.0,0.0,33493.0,129.0,6.7,40.2,17715.0,22311.18,255.65,17113.0,11.0,45.4,4.3,19.5,18.9,11.2,1.12,96.3,1.2000000000000002,0.0,0.9,0.25
2019,Hormigueros Municipio,72067,15943.0,0.0,13560.0,80.0,22.6,47.0,19030.0,23967.36,255.65,7649.0,17.3,43.6,8.1,27.0,17.1,27.8,1.61,93.4,4.6,0.0,2.7,0.87
2019,Humacao Municipio,72069,52507.0,0.0,43806.0,175.0,11.3,39.1,20434.0,25735.63,255.65,26487.0,13.6,42.9,10.5,21.1,19.1,10.6,3.21,94.6,10.0,0.2,3.5,0.78
2019,Isabela Municipio,72071,41707.0,0.0,35001.0,162.0,15.2,35.7,16540.0,20831.33,255.65,20258.0,13.4,55.7,14.4,19.3,18.9,26.5,2.77,94.2,2.5,0.3,1.3,0.78
2019,Jayuya Municipio,72073,14539.0,0.0,11739.0,103.0,15.1,32.3,14808.0,18649.96,255.65,6169.0,17.7,61.0,12.7,16.1,22.2,21.0,4.67,95.3,2.0,0.3,0.7,1.93
2019,Juana Díaz Municipio,72075,46152.0,0.0,37503.0,117.0,21.6,49.3,20657.0,26016.49,255.65,18644.0,13.2,46.7,8.3,17.1,21.8,21.2,5.02,97.2,2.1,0.0,1.9,1.03
2019,Juncos Municipio,72077,38780.0,0.0,31801.0,166.0,23.5,49.3,19605.0,24691.54,255.65,15608.0,11.4,47.4,8.1,15.6,21.5,20.9,3.81,91.0,3.3,0.5,2.9,0.54
2019,Lajas Municipio,72079,22835.0,0.0,19293.0,130.0,22.9,32.8,13992.0,17622.24,255.65,12244.0,16.4,63.2,14.8,23.5,18.1,24.3,3.63,94.3,1.9,2.7,1.9,0.2
2019,Lares Municipio,72081,25696.0,0.0,21470.0,95.0,19.6,38.3,16532.0,20821.25,255.65,12314.0,15.0,55.9,14.2,20.0,19.2,17.3,2.06,97.6,1.2,0.5,1.4,1.02
2019,Las Marías Municipio,72083,8370.0,0.0,6812.0,60.0,4.9,33.5,14135.0,17802.35,255.65,3895.0,15.5,50.6,11.7,19.8,20.6,7.9,2.81,99.1,0.5,0.1,4.0,1.16
2019,Las Piedras Municipio,72085,37499.0,0.0,30945.0,144.0,14.5,40.5,21667.0,27288.53,255.65,15327.0,11.2,41.9,7.1,17.3,20.4,10.1,5.96,97.5,0.9,0.2,4.6,0.16
2019,Loíza Municipio,72087,25778.0,0.0,21051.0,87.0,24.8,49.0,17852.0,22483.73,255.65,11470.0,23.0,48.2,6.0,17.0,21.0,19.0,2.88,95.1,4.9,0.1,5.2,0.32
2019,Luquillo Municipio,72089,18224.0,0.0,15216.0,68.0,25.2,48.5,21850.0,27519.01,255.65,10469.0,14.0,42.6,10.8,20.9,19.6,25.4,2.39,94.5,15.299999999999999,0.0,2.4,0.83
2019,Manatí Municipio,72091,38836.0,0.0,32075.0,151.0,18.4,40.6,18502.0,23302.37,255.65,18560.0,19.1,47.0,8.5,20.8,20.1,19.7,3.2,96.4,2.6999999999999997,0.3,5.5,0.58
2019,Maricao Municipio,72093,6075.0,240.0,5100.0,193.0,9.1,25.9,12441.0,15668.83,255.65,2592.0,15.9,64.5,12.4,19.2,19.1,7.7,4.33,96.9,0.8,0.3,5.9,0.23
2019,Maunabo Municipio,72095,10776.0,0.0,9017.0,47.0,26.9,31.8,20844.0,26252.0,255.65,5209.0,17.5,45.4,0.0,21.5,19.2,12.8,4.64,98.0,0.7,0.0,5.7,0.06
2019,Mayagüez Municipio,72097,75232.0,0.0,63917.0,196.0,26.5,39.0,14236.0,17929.55,255.65,40869.0,21.3,53.9,7.3,23.3,17.6,25.9,2.16,92.9,17.5,0.1,1.7,1.5
2019,Moca Municipio,72099,36161.0,0.0,29739.0,152.0,24.4,42.7,15037.0,18938.37,255.65,16165.0,11.9,54.2,4.8,16.9,20.7,20.0,2.89,96.3,1.3,0.4,2.0,0.67
2019,Morovis Municipio,72101,30962.0,0.0,25278.0,173.0,21.8,44.3,20941.0,26374.17,255.65,11673.0,14.1,44.9,9.0,15.3,21.2,25.1,5.98,96.8,2.7,0.2,1.2,0.2
2019,Naguabo Municipio,72103,26075.0,0.0,21145.0,145.0,15.2,39.7,19432.0,24473.66,255.65,11418.0,14.3,47.4,6.1,17.4,22.3,10.6,4.27,97.9,3.7,0.0,4.3,0.18
2019,Naranjito Municipio,72105,28112.0,0.0,23217.0,130.0,23.6,40.7,18883.0,23782.22,255.65,10361.0,18.2,46.4,8.5,18.4,20.2,28.8,3.06,94.0,0.4,0.2,2.0,0.29
2019,Orocovis Municipio,72107,20982.0,0.0,17164.0,70.0,31.6,40.4,15099.0,19016.46,255.65,8817.0,17.3,56.2,14.2,16.3,21.2,27.6,4.28,95.5,0.6000000000000001,0.1,2.5,0.7
2019,Patillas Municipio,72109,16929.0,0.0,14061.0,110.0,18.6,35.9,16007.0,20160.04,255.65,8744.0,18.9,54.0,6.8,21.1,18.7,11.7,2.93,97.9,3.0,0.3,3.2,0.0
2019,Peñuelas Municipio,72111,20383.0,0.0,16277.0,111.0,22.0,40.5,16718.0,21055.51,255.65,8705.0,16.1,57.4,13.2,16.0,22.9,16.1,3.47,96.8,0.3,0.1,2.4,0.08
2019,Ponce Municipio,72113,139671.0,0.0,115319.0,227.0,12.4,37.4,17069.0,21497.58,255.65,65901.0,20.0,51.4,9.1,20.9,20.1,19.2,3.36,92.9,11.7,0.2,2.2,2.55
2019,Quebradillas Municipio,72115,23629.0,0.0,19645.0,116.0,8.0,38.5,17473.0,22006.39,255.65,10392.0,15.7,49.3,14.8,19.5,19.7,17.5,0.75,96.0,2.4,0.3,0.6,0.09
2019,Rincón Municipio,72117,14056.0,0.0,11883.0,68.0,7.3,42.3,19907.0,25071.9,255.65,9404.0,16.7,41.8,1.8,24.0,17.5,24.6,2.95,95.8,12.3,0.5,0.3,0.18
2019,Río Grande Municipio,72119,49613.0,0.0,41508.0,160.0,22.0,52.2,22669.0,28550.5,255.65,22868.0,13.8,39.4,7.8,19.3,19.3,23.7,3.49,95.6,5.3,0.4,3.5,1.34
2019,Sabana Grande Municipio,72121,22560.0,0.0,18760.0,108.0,16.8,41.1,17319.0,21812.44,255.65,10842.0,13.9,46.5,7.7,22.1,19.7,31.6,3.65,90.6,1.5,0.4,2.0,0.78
2019,Salinas Municipio,72123,28109.0,0.0,22817.0,119.0,5.3,37.0,18189.0,22908.16,255.65,13301.0,15.0,49.9,12.5,18.7,22.0,22.6,5.82,96.6,2.6,0.1,2.4,0.3
2019,San Germán Municipio,72125,31442.0,0.0,26361.0,105.0,6.6,31.5,16486.0,20763.32,255.65,15696.0,18.4,50.7,11.4,23.8,19.1,10.4,3.79,94.8,3.0999999999999996,0.0,3.1,2.25
2019,San Juan Municipio,72127,335468.0,0.0,283102.0,427.0,15.8,51.7,22710.0,28602.14,255.65,191126.0,24.9,41.0,11.4,21.9,18.1,19.7,2.42,92.5,29.0,0.1,1.3,2.2
2019,San Lorenzo Municipio,72129,37209.0,0.0,30928.0,183.0,8.0,38.8,19380.0,24408.17,255.65,16202.0,18.1,43.9,7.7,18.1,19.1,15.9,4.31,96.0,1.4,0.0,3.1,0.25
2019,San Sebastián Municipio,72131,37120.0,0.0,30881.0,136.0,20.0,36.8,15331.0,19308.65,255.65,18010.0,15.1,53.5,7.9,22.5,19.3,23.0,2.73,96.0,2.0,0.5,0.8,0.54
2019,Santa Isabel Municipio,72133,21757.0,0.0,17658.0,99.0,7.1,48.7,19827.0,24971.14,255.65,9194.0,12.8,45.4,15.7,15.8,22.2,24.5,6.19,96.5,2.0,0.6,1.4,0.02
2019,Toa Alta Municipio,72135,72864.0,0.0,60157.0,177.0,11.5,51.8,28834.0,36315.02,255.65,26205.0,7.3,29.4,7.4,13.6,21.0,14.9,3.06,95.0,2.2,0.6,2.0,0.41
2019,Toa Baja Municipio,72137,77810.0,0.0,64602.0,202.0,15.9,51.0,25105.0,31618.53,255.65,34692.0,11.6,36.5,8.8,18.8,19.8,19.8,3.26,93.2,2.6999999999999997,0.6,2.8,0.46
2019,Trujillo Alto Municipio,72139,66338.0,0.0,55076.0,138.0,5.4,52.4,32545.0,40988.85,255.65,29335.0,11.8,29.5,8.0,18.3,19.9,18.4,3.05,95.5,11.6,0.3,3.2,1.14
2019,Utuado Municipio,72141,28676.0,0.0,23794.0,88.0,31.0,37.9,15399.0,19394.29,255.65,13240.0,17.3,52.6,12.7,20.8,19.8,19.8,3.91,94.8,0.7,0.5,0.4,0.33
2019,Vega Alta Municipio,72143,37106.0,0.0,30291.0,99.0,21.6,43.0,20048.0,25249.48,255.65,15935.0,15.3,45.9,12.9,17.7,21.3,20.7,2.5,96.1,3.9000000000000004,0.7,2.6,1.86
